metric,n_neighbors,pp@cat_encoder,pp@decomposition,pp@featuregen,pp@featureselector,pp@scaler,weights,p,pp@kernel_pca_kernel,pp@kernel_pca_n_components,pp@poly_degree,pp@selectp_percentile,pp@std_with_std,anchor_size,score
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,5793,0.0740999999999999
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,8192,0.0628
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,11585,0.0492
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,16000,0.0419
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,16,0.9464
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,23,0.9438
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,32,0.9045000000000002
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,45,0.9076
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,64,0.8137000000000001
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,91,0.6782
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,128,0.5627
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,181,0.5043
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,256,0.4493999999999999
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,362,0.3827
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,512,0.3229
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,724,0.2671
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,1024,0.2179
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,1448,0.1764
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,2048,0.1434
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,2896,0.1165
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,4096,0.0923
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,5793,0.0740999999999999
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,8192,0.0628
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,11585,0.0492
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,16000,0.0419
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,16,0.9464
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,23,0.9438
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,32,0.9045000000000002
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,45,0.9076
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,64,0.8137000000000001
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,91,0.6782
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,128,0.5627
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,181,0.5043
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,256,0.4493999999999999
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,362,0.3827
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,512,0.3229
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,724,0.2671
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,1024,0.2179
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,1448,0.1764
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,2048,0.1434
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,2896,0.1165
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,4096,0.0923
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,5793,0.0740999999999999
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,8192,0.0628
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,11585,0.0492
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,16000,0.0419
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,16,0.9464
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,23,0.9438
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,32,0.9045000000000002
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,45,0.9076
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,64,0.8137000000000001
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,91,0.6782
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,128,0.5627
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,181,0.5043
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,256,0.4493999999999999
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,362,0.3827
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,512,0.3229
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,724,0.2671
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,1024,0.2179
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,1448,0.1764
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,2048,0.1434
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,2896,0.1165
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,4096,0.0923
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,5793,0.0740999999999999
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,8192,0.0628
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,11585,0.0492
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,16000,0.0419
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,16,0.9464
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,23,0.9438
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,32,0.9045000000000002
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,45,0.9076
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,64,0.8137000000000001
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,91,0.6782
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,128,0.5627
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,181,0.5043
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,256,0.4493999999999999
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,362,0.3827
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,512,0.3229
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,724,0.2671
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,1024,0.2179
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,1448,0.1764
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,2048,0.1434
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,2896,0.1165
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,4096,0.0923
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,5793,0.0740999999999999
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,8192,0.0628
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,11585,0.0492
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,16000,0.0419
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,16,0.9464
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,23,0.9438
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,32,0.9045000000000002
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,45,0.9076
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,64,0.8137000000000001
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,91,0.6782
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,128,0.5627
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,181,0.5043
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,256,0.4493999999999999
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,362,0.3827
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,512,0.3229
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,724,0.2671
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,1024,0.2179
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,1448,0.1764
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,2048,0.1434
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,2896,0.1165
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,4096,0.0923
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,5793,0.0740999999999999
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,8192,0.0628
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,11585,0.0492
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,16000,0.0419
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,16,0.9464
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,23,0.9438
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,32,0.9045000000000002
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,45,0.9076
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,64,0.8137000000000001
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,91,0.6782
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,128,0.5627
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,181,0.5043
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,256,0.4493999999999999
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,362,0.3827
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,512,0.3229
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,724,0.2671
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,1024,0.2179
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,1448,0.1764
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,2048,0.1434
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,2896,0.1165
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,4096,0.0923
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,5793,0.0740999999999999
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,8192,0.0628
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,11585,0.0492
cosine,1,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,59,True,16000,0.0419
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,16,0.9464
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,23,0.9438
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,32,0.9045000000000002
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,45,0.9076
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,64,0.8137000000000001
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,91,0.6782
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,128,0.5627
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,181,0.5043
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,256,0.4493999999999999
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,362,0.3827
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,512,0.3229
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,724,0.2671
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,1024,0.2179
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,1448,0.1764
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,2048,0.1434
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,2896,0.1165
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,4096,0.0923
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,5793,0.0740999999999999
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,8192,0.0628
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,11585,0.0492
cosine,1,ordinal,fastica,none,none,std,distance,1,linear,0.25,2,25,False,16000,0.0419
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,16,0.9464
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,23,0.9438
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,32,0.9045000000000002
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,45,0.9076
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,64,0.8137000000000001
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,91,0.6782
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,128,0.5627
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,181,0.5043
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,256,0.4493999999999999
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,362,0.3827
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,512,0.3229
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,724,0.2671
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,1024,0.2179
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,1448,0.1764
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,2048,0.1434
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,2896,0.1165
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,4096,0.0923
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,5793,0.0740999999999999
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,8192,0.0628
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,11585,0.0492
cosine,1,ordinal,fastica,none,selectp,minmax,distance,1,linear,0.25,2,100,True,16000,0.0419
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,16,0.9464
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,23,0.9438
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,32,0.9045000000000002
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,45,0.9076
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,64,0.8137000000000001
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,91,0.6782
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,128,0.5627
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,181,0.5043
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,256,0.4493999999999999
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,362,0.3827
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,512,0.3229
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,724,0.2671
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,1024,0.2179
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,1448,0.1764
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,2048,0.1434
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,2896,0.1165
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,4096,0.0923
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,5793,0.0740999999999999
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,8192,0.0628
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,11585,0.0492
cosine,1,ordinal,fastica,none,selectp,none,distance,1,linear,0.25,2,87,True,16000,0.0419
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,16,0.9464
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,23,0.9438
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,32,0.9045000000000002
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,45,0.9076
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,64,0.8137000000000001
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,91,0.6782
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,128,0.5627
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,181,0.5043
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,256,0.4493999999999999
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,362,0.3827
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,512,0.3229
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,724,0.2671
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,1024,0.2179
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,1448,0.1764
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,2048,0.1434
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,2896,0.1165
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,4096,0.0923
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,5793,0.0740999999999999
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,8192,0.0628
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,11585,0.0492
cosine,1,ordinal,fastica,poly,selectp,none,distance,1,linear,0.25,2,55,True,16000,0.0419
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,16,0.9464
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,23,0.9438
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,32,0.9045000000000002
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,45,0.9076
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,64,0.8137000000000001
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,91,0.6782
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,128,0.5627
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,181,0.5043
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,256,0.4493999999999999
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,362,0.3827
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,512,0.3229
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,724,0.2671
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,1024,0.2179
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,1448,0.1764
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,2048,0.1434
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,2896,0.1165
cosine,1,ordinal,ka_nystroem,poly,none,none,uniform,1,linear,0.25,2,25,True,4096,0.0923
